b,AvgB,Th,AvgL,AvgTime
6,3,4,28.0,5.14814193548
6,3,4,29.0,5.15810625
6,3,4,30.0,5.1568
6,3,4,31.0,5.17756470588
6,3,4,32.0,5.18013714286
6,3,4,33.0,5.20603333333
6,3,4,34.0,5.19728108108
6,3,4,35.0,5.20921578947
6,3,4,36.0,5.2240974359
6,3,4,37.0,5.22675
6,3,4,38.0,5.19954146341
6,3,4,39.0,5.18963809524
6,3,4,40.0,5.17489767442
6,3,4,41.0,5.15954090909
6,3,4,42.0,5.15132888889
6,3,4,43.0,5.12925652174
6,3,4,44.0,5.18649787234
6,3,4,45.0,5.27192916667
6,3,4,46.0,5.35663265306
6,3,4,47.0,5.43066
6,3,4,48.0,5.5228627451
6,3,4,49.0,5.59715769231
6,3,4,50.0,5.65872830189
6,3,4,51.0,5.75772592593
6,3,4,52.0,5.80065454545
6,3,4,53.0,5.86638928571
6,3,4,54.0,5.93173684211
6,3,4,55.0,5.93282758621
6,3,4,56.0,5.92242372881
6,3,4,57.0,5.91314
6,3,4,58.0,5.91153442623
6,3,4,59.0,5.90508387097
6,3,4,60.0,5.90126984127
6,3,4,61.0,5.886765625
6,3,4,62.0,5.88268923077
6,3,4,63.0,5.87755151515
6,7,1,3.0,1.09876
6,7,1,4.0,1.135
6,7,1,5.0,1.16773333333
6,7,1,6.0,1.19444615385
6,7,1,7.0,1.21662857143
6,7,1,8.0,1.23484
6,7,1,9.0,1.249575
6,7,1,10.0,1.26255294118
6,7,1,11.0,1.28011111111
6,7,1,12.0,1.29118947368
6,7,1,13.0,1.30128
6,7,1,14.0,1.31024761905
6,7,1,15.0,1.31872727273
6,7,1,16.0,1.32751304348
6,7,1,17.0,1.33374166667
6,7,1,18.0,1.342504
6,7,1,19.0,1.37923846154
6,7,1,20.0,1.46202962963
6,7,1,21.0,1.53061428571
6,7,1,22.0,1.6012137931
6,7,1,23.0,1.65081333333
6,7,1,24.0,1.72441290323
6,7,1,25.0,1.7737125
6,7,1,26.0,1.82289090909
6,7,1,27.0,1.87823529412
6,7,1,28.0,1.92392571429
6,7,1,29.0,1.98361666667
6,7,1,30.0,2.00005945946
6,7,1,31.0,2.05576315789
6,7,1,32.0,2.08707692308
6,7,1,33.0,2.122585
6,7,1,34.0,2.15348292683
6,7,1,35.0,2.18896666667
6,7,1,36.0,2.22620930233
6,7,1,37.0,2.22562272727
6,7,1,38.0,2.21871555556
6,7,1,39.0,2.19312608696
6,7,1,40.0,2.18233191489
6,7,1,41.0,2.16641666667
6,7,1,42.0,2.15155102041
6,7,1,43.0,2.138404
6,7,1,44.0,2.12796078431
6,7,1,45.0,2.11093846154
6,7,1,46.0,2.10171320755
6,7,1,47.0,2.09932222222
6,7,1,48.0,2.08092
6,7,1,49.0,2.06574642857
6,7,1,50.0,2.05780350877
6,7,1,51.0,2.0517137931
6,7,1,52.0,2.04108813559
6,7,1,53.0,2.03161
6,7,1,54.0,2.02334098361
6,7,1,55.0,2.02005806452
6,7,1,56.0,2.00771428571
6,7,1,57.0,1.997390625
6,7,1,58.0,1.99252923077
6,7,1,59.0,1.98278787879
6,7,1,60.0,1.98168059701
6,7,1,61.0,1.96635
6,7,1,62.0,1.96450434783
6,7,1,63.0,1.96110857143
6,7,2,3.0,1.39876
6,7,2,4.0,1.49863636364
6,7,2,5.0,1.5844
6,7,2,6.0,1.65598461538
6,7,2,7.0,1.71662857143
6,7,2,8.0,1.76817333333
6,7,2,9.0,1.812075
6,7,2,10.0,1.85078823529
6,7,2,11.0,1.89122222222
6,7,2,12.0,1.92276842105
6,7,2,13.0,2.04943
6,7,2,14.0,2.21891428571
6,7,2,15.0,2.36709090909
6,7,2,16.0,2.50566956522
6,7,2,17.0,2.62290833333
6,7,2,18.0,2.74348
6,7,2,19.0,2.76726153846
6,7,2,20.0,2.79417777778
6,7,2,21.0,2.81851428571
6,7,2,22.0,2.84353103448
6,7,2,23.0,2.85754666667
6,7,2,24.0,2.88616774194
6,7,2,25.0,2.90168125
6,7,2,26.0,2.91504848485
6,7,2,27.0,2.93774705882
6,7,2,28.0,2.95592571429
6,7,2,29.0,2.97412777778
6,7,2,30.0,2.98081621622
6,7,2,31.0,2.99995789474
6,7,2,32.0,3.01245128205
6,7,2,33.0,3.02134
6,7,2,34.0,3.03383414634
6,7,2,35.0,3.04413333333
6,7,2,36.0,3.06341860465
6,7,2,37.0,3.06653181818
6,7,2,38.0,3.06316
6,7,2,39.0,3.04095217391
6,7,2,40.0,3.03339574468
6,7,2,41.0,3.02058333333
6,7,2,42.0,3.00869387755
6,7,2,43.0,2.998404
6,7,2,44.0,2.99070588235
6,7,2,45.0,2.97632307692
6,7,2,46.0,2.96963773585
6,7,2,47.0,2.96969259259
6,7,2,48.0,2.95364727273
6,7,2,49.0,2.94074642857
6,7,2,50.0,2.93499649123
6,7,2,51.0,2.93102413793
6,7,2,52.0,2.9224440678
6,7,2,53.0,2.91494333333
6,7,2,54.0,2.90858688525
6,7,2,55.0,2.90715483871
6,7,2,56.0,2.8966031746
6,7,2,57.0,2.888015625
6,7,2,58.0,2.88483692308
6,7,2,59.0,2.87672727273
6,7,2,60.0,2.87720298507
6,7,2,61.0,2.86340882353
6,7,2,62.0,2.86305507246
6,7,2,63.0,2.86110857143
6,7,4,3.0,1.99876
6,7,4,4.0,2.22590909091
6,7,4,5.0,2.41773333333
6,7,4,6.0,2.57906153846
6,7,4,7.0,2.71662857143
6,7,4,8.0,3.03857333333
6,7,4,9.0,3.4387125
6,7,4,10.0,3.55949411765
6,7,4,11.0,3.67175555556
6,7,4,12.0,3.76407368421
6,7,4,13.0,3.85214
6,7,4,14.0,3.93198095238
6,7,4,15.0,4.00345454545
6,7,4,16.0,4.07088695652
6,7,4,17.0,4.12344166667
6,7,4,18.0,4.18348
6,7,4,19.0,4.2288
6,7,4,20.0,4.27565925926
6,7,4,21.0,4.31851428571
6,7,4,22.0,4.36077241379
6,7,4,23.0,4.39088
6,7,4,24.0,4.43455483871
6,7,4,25.0,4.46418125
6,7,4,26.0,4.49080606061
6,7,4,27.0,4.52598235294
6,7,4,28.0,4.55592571429
6,7,4,29.0,4.58523888889
6,7,4,30.0,4.60243783784
6,7,4,31.0,4.63153684211
6,7,4,32.0,4.65347692308
6,7,4,33.0,4.67134
6,7,4,34.0,4.69237073171
6,7,4,35.0,4.7108
6,7,4,36.0,4.7378372093
6,7,4,37.0,4.74835
6,7,4,38.0,4.75204888889
6,7,4,39.0,4.73660434783
6,7,4,40.0,4.73552340426
6,7,4,41.0,4.72891666667
6,7,4,42.0,4.72297959184
6,7,4,43.0,4.718404
6,7,4,44.0,4.77175686275
6,7,4,45.0,4.84988076923
6,7,4,46.0,4.94954716981
6,7,4,47.0,5.05248888889
6,7,4,48.0,5.12237454545
6,7,4,49.0,5.18267142857
6,7,4,50.0,5.26692631579
6,7,4,51.0,5.34561034483
6,7,4,52.0,5.41738644068
6,7,4,53.0,5.4782
6,7,4,54.0,5.54768196721
6,7,4,55.0,5.55123548387
6,7,4,56.0,5.5462031746
6,7,4,57.0,5.54225625
6,7,4,58.0,5.54712615385
6,7,4,59.0,5.54567272727
6,7,4,60.0,5.55033731343
6,7,4,61.0,5.54112941176
6,7,4,62.0,5.54648695652
6,7,4,63.0,5.54760857143
7,0,1,3.0,1.6666
7,0,1,4.0,1.62455
7,0,1,5.0,2.00584
7,0,1,6.0,2.25093333333
7,0,1,7.0,2.42905714286
7,0,1,8.0,2.437575
7,0,1,9.0,2.32802222222
7,0,1,10.0,2.2492
7,0,1,11.0,2.18192727273
7,0,1,12.0,2.11765
7,0,1,13.0,2.07801538462
7,0,1,14.0,2.033
7,0,1,15.0,2.00082666667
7,0,1,16.0,1.9650375
7,0,1,17.0,1.94144705882
7,0,1,18.0,1.91163333333
7,0,1,19.0,1.90176842105
7,0,1,20.0,1.87693
7,0,1,21.0,1.85256190476
7,0,1,22.0,1.84650909091
7,0,1,23.0,1.82896521739
7,0,1,24.0,1.810675
7,0,1,25.0,1.800984
7,0,1,26.0,1.86966923077
7,0,1,27.0,1.92560740741
7,0,1,28.0,1.98125
7,0,1,29.0,2.03867586207
7,0,1,30.0,2.08763333333
7,0,1,31.0,2.13906451613
7,0,1,32.0,2.16300625
7,0,1,33.0,2.20544848485
7,0,1,34.0,2.26106470588
7,0,1,35.0,2.28215428571
7,0,1,36.0,2.33601111111
7,0,1,37.0,2.34248648649
7,0,1,38.0,2.39592105263
7,0,1,39.0,2.41746153846
7,0,1,40.0,2.45452
7,0,1,41.0,2.46265853659
7,0,1,42.0,2.47063333333
7,0,1,43.0,2.50295348837
7,0,1,44.0,2.52922727273
7,0,1,45.0,2.56798666667
7,0,1,46.0,2.58280434783
7,0,1,47.0,2.59329361702
7,0,1,48.0,2.6183125
7,0,1,49.0,2.62993469388
7,0,1,50.0,2.631344
7,0,1,51.0,2.6148745098
7,0,1,52.0,2.58559230769
7,0,1,53.0,2.57393207547
7,0,1,54.0,2.55431111111
7,0,1,55.0,2.52946545455
7,0,1,56.0,2.51560714286
7,0,1,57.0,2.48425964912
7,0,1,58.0,2.47237586207
7,0,1,59.0,2.45117966102
7,0,1,60.0,2.44051333333
7,0,1,61.0,2.42109180328
7,0,1,62.0,2.40406774194
7,0,1,63.0,2.39457142857
7,0,2,3.0,2.9994
7,0,2,4.0,3.36995
7,0,2,5.0,3.39564
7,0,2,6.0,3.41013333333
7,0,2,7.0,3.42905714286
7,0,2,8.0,3.437575
7,0,2,9.0,3.32802222222
7,0,2,10.0,3.2492
7,0,2,11.0,3.18192727273
7,0,2,12.0,3.11765
7,0,2,13.0,3.07801538462
7,0,2,14.0,3.033
7,0,2,15.0,3.00082666667
7,0,2,16.0,2.9650375
7,0,2,17.0,3.00544705882
7,0,2,18.0,3.12823333333
7,0,2,19.0,3.28116842105
7,0,2,20.0,3.37593
7,0,2,21.0,3.46756190476
7,0,2,22.0,3.58090909091
7,0,2,23.0,3.66156521739
7,0,2,24.0,3.722475
7,0,2,25.0,3.761984
7,0,2,26.0,3.74926923077
7,0,2,27.0,3.74200740741
7,0,2,28.0,3.72825
7,0,2,29.0,3.72427586207
7,0,2,30.0,3.71803333333
7,0,2,31.0,3.71206451613
7,0,2,32.0,3.70020625
7,0,2,33.0,3.69704848485
7,0,2,34.0,3.70026470588
7,0,2,35.0,3.67935428571
7,0,2,36.0,3.68861111111
7,0,2,37.0,3.67268648649
7,0,2,38.0,3.67512105263
7,0,2,39.0,3.67066153846
7,0,2,40.0,3.66952
7,0,2,41.0,3.65645853659
7,0,2,42.0,3.64483333333
7,0,2,43.0,3.64555348837
7,0,2,44.0,3.65282727273
7,0,2,45.0,3.65218666667
7,0,2,46.0,3.64500434783
7,0,2,47.0,3.63689361702
7,0,2,48.0,3.6411125
7,0,2,49.0,3.62993469388
7,0,2,50.0,3.631344
7,0,2,51.0,3.6148745098
7,0,2,52.0,3.58559230769
7,0,2,53.0,3.57393207547
7,0,2,54.0,3.55431111111
7,0,2,55.0,3.52946545455
7,0,2,56.0,3.51560714286
7,0,2,57.0,3.48425964912
7,0,2,58.0,3.47237586207
7,0,2,59.0,3.45117966102
7,0,2,60.0,3.44051333333
7,0,2,61.0,3.42109180328
7,0,2,62.0,3.40406774194
7,0,2,63.0,3.39457142857
7,0,4,3.0,5.3324
7,0,4,4.0,5.36995
7,0,4,5.0,5.39564
7,0,4,6.0,5.41013333333
7,0,4,7.0,5.42905714286
7,0,4,8.0,5.437575
7,0,4,9.0,5.32802222222
7,0,4,10.0,5.2492
7,0,4,11.0,5.64152727273
7,0,4,12.0,5.94025
7,0,4,13.0,6.00061538462
7,0,4,14.0,5.9678
7,0,4,15.0,5.93322666667
7,0,4,16.0,5.9008375
7,0,4,17.0,5.88104705882
7,0,4,18.0,5.85803333333
7,0,4,19.0,5.84496842105
7,0,4,20.0,5.82653
7,0,4,21.0,5.80656190476
7,0,4,22.0,5.80730909091
7,0,4,23.0,5.78876521739
7,0,4,24.0,5.767675
7,0,4,25.0,5.761984
7,0,4,26.0,5.74926923077
7,0,4,27.0,5.74200740741
7,0,4,28.0,5.72825
7,0,4,29.0,5.72427586207
7,0,4,30.0,5.71803333333
7,0,4,31.0,5.71206451613
7,0,4,32.0,5.70020625
7,0,4,33.0,5.69704848485
7,0,4,34.0,5.70026470588
7,0,4,35.0,5.67935428571
7,0,4,36.0,5.68861111111
7,0,4,37.0,5.67268648649
7,0,4,38.0,5.67512105263
7,0,4,39.0,5.67066153846
7,0,4,40.0,5.66952
7,0,4,41.0,5.65645853659
7,0,4,42.0,5.64483333333
7,0,4,43.0,5.64555348837
7,0,4,44.0,5.65282727273
7,0,4,45.0,5.65218666667
7,0,4,46.0,5.64500434783
7,0,4,47.0,5.63689361702
7,0,4,48.0,5.6411125
7,0,4,49.0,5.62993469388
7,0,4,50.0,5.631344
7,0,4,51.0,5.6148745098
7,0,4,52.0,5.58559230769
7,0,4,53.0,5.57393207547
7,0,4,54.0,5.55431111111
7,0,4,55.0,5.52946545455
7,0,4,56.0,5.51560714286
7,0,4,57.0,5.48425964912
7,0,4,58.0,5.47237586207
7,0,4,59.0,5.45117966102
7,0,4,60.0,5.44051333333
7,0,4,61.0,5.42109180328
7,0,4,62.0,5.40406774194
7,0,4,63.0,5.39457142857
7,3,1,3.0,1.50073333333
7,3,1,4.0,1.63342857143
7,3,1,5.0,1.784325
7,3,1,6.0,1.83013333333
7,3,1,7.0,1.79878
7,3,1,8.0,1.76916363636
7,3,1,9.0,1.74216666667
7,3,1,10.0,1.73036923077
7,3,1,11.0,1.71285714286
7,3,1,12.0,1.70044
7,3,1,13.0,1.6836375
7,3,1,14.0,1.67855294118
7,3,1,15.0,1.66333333333
7,3,1,16.0,1.66225263158
7,3,1,17.0,1.64978
7,3,1,18.0,1.64043809524
7,3,1,19.0,1.63858181818
7,3,1,20.0,1.63190434783
7,3,1,21.0,1.62250833333
7,3,1,22.0,1.620936
7,3,1,23.0,1.61677692308
7,3,1,24.0,1.61003703704
7,3,1,25.0,1.60557857143
7,3,1,26.0,1.67235862069
7,3,1,27.0,1.73881333333
7,3,1,28.0,1.79699354839
7,3,1,29.0,1.8443125
7,3,1,30.0,1.87698181818
7,3,1,31.0,1.95611764706
7,3,1,32.0,1.97136
7,3,1,33.0,2.03675
7,3,1,34.0,2.07056756757
7,3,1,35.0,2.11392631579
7,3,1,36.0,2.14323589744
7,3,1,37.0,2.182575
7,3,1,38.0,2.20273170732
7,3,1,39.0,2.21598095238
7,3,1,40.0,2.26010697674
7,3,1,41.0,2.28954090909
7,3,1,42.0,2.33378222222
7,3,1,43.0,2.34547391304
7,3,1,44.0,2.36375744681
7,3,1,45.0,2.41030416667
7,3,1,46.0,2.40962857143
7,3,1,47.0,2.44428
7,3,1,48.0,2.45895686275
7,3,1,49.0,2.48188846154
7,3,1,50.0,2.48948301887
7,3,1,51.0,2.46388148148
7,3,1,52.0,2.4424
7,3,1,53.0,2.435775
7,3,1,54.0,2.4062
7,3,1,55.0,2.39518965517
7,3,1,56.0,2.37695932203
7,3,1,57.0,2.36489
7,3,1,58.0,2.34748196721
7,3,1,59.0,2.32987419355
7,3,1,60.0,2.32241269841
7,3,1,61.0,2.31045
7,3,1,62.0,2.2968
7,3,1,63.0,2.28674242424
7,3,2,3.0,2.20133333333
7,3,2,4.0,2.30131428571
7,3,2,5.0,2.409325
7,3,2,6.0,2.4968
7,3,2,7.0,2.49878
7,3,2,8.0,2.49643636364
7,3,2,9.0,2.49216666667
7,3,2,10.0,2.4996
7,3,2,11.0,2.49857142857
7,3,2,12.0,2.50044
7,3,2,13.0,2.4961375
7,3,2,14.0,2.50208235294
7,3,2,15.0,2.49666666667
7,3,2,16.0,2.50435789474
7,3,2,17.0,2.54874
7,3,2,18.0,2.68580952381
7,3,2,19.0,2.82003636364
7,3,2,20.0,2.9406
7,3,2,21.0,3.03825833333
7,3,2,22.0,3.142104
7,3,2,23.0,3.23173076923
7,3,2,24.0,3.30923703704
7,3,2,25.0,3.35611428571
7,3,2,26.0,3.36074482759
7,3,2,27.0,3.36223333333
7,3,2,28.0,3.37583225806
7,3,2,29.0,3.3769625
7,3,2,30.0,3.37298181818
7,3,2,31.0,3.38813529412
7,3,2,32.0,3.37844571429
7,3,2,33.0,3.3925
7,3,2,34.0,3.39123783784
7,3,2,35.0,3.39566315789
7,3,2,36.0,3.39972820513
7,3,2,37.0,3.403205
7,3,2,38.0,3.40223414634
7,3,2,39.0,3.39786666667
7,3,2,40.0,3.40615348837
7,3,2,41.0,3.40623181818
7,3,2,42.0,3.41644888889
7,3,2,43.0,3.41243478261
7,3,2,44.0,3.41170638298
7,3,2,45.0,3.42861666667
7,3,2,46.0,3.4193755102
7,3,2,47.0,3.421504
7,3,2,48.0,3.42140392157
7,3,2,49.0,3.42419615385
7,3,2,50.0,3.43287924528
7,3,2,51.0,3.40832592593
7,3,2,52.0,3.38785454545
7,3,2,53.0,3.38220357143
7,3,2,54.0,3.35356842105
7,3,2,55.0,3.34346551724
7,3,2,56.0,3.32611186441
7,3,2,57.0,3.31489
7,3,2,58.0,3.29830163934
7,3,2,59.0,3.28148709677
7,3,2,60.0,3.27479365079
7,3,2,61.0,3.263575
7,3,2,62.0,3.25064615385
7,3,2,63.0,3.24128787879
7,3,4,3.0,3.20133333333
7,3,4,4.0,3.44417142857
7,3,4,5.0,3.659325
7,3,4,6.0,3.83013333333
7,3,4,7.0,3.89878
7,3,4,8.0,3.95098181818
7,3,4,9.0,3.99216666667
7,3,4,10.0,4.03806153846
7,3,4,11.0,4.42797142857
7,3,4,12.0,4.76716
7,3,4,13.0,4.8701
7,3,4,14.0,4.91107058824
7,3,4,15.0,4.94516666667
7,3,4,16.0,4.97863157895
7,3,4,17.0,4.99929
7,3,4,18.0,5.02512380952
7,3,4,19.0,5.04649090909
7,3,4,20.0,5.06494782609
7,3,4,21.0,5.07980833333
7,3,4,22.0,5.106264
7,3,4,23.0,5.11790769231
7,3,4,24.0,5.13039259259
7,3,4,25.0,5.14182857143
7,3,4,26.0,5.15384827586
7,3,4,27.0,5.16223333333
7,3,4,28.0,5.18228387097
7,3,4,29.0,5.1894625
7,3,4,30.0,5.19116363636
7,3,4,31.0,5.21166470588
7,3,4,32.0,5.20701714286
7,3,4,33.0,5.22583333333
7,3,4,34.0,5.22907567568
7,3,4,35.0,5.23776842105
7,3,4,36.0,5.24588205128
7,3,4,37.0,5.253205
7,3,4,38.0,5.25589268293
7,3,4,39.0,5.25500952381
7,3,4,40.0,5.26661860465
7,3,4,41.0,5.26986818182
7,3,4,42.0,5.28311555556
7,3,4,43.0,5.282
7,3,4,44.0,5.28404680851
7,3,4,45.0,5.30361666667
7,3,4,46.0,5.29692653061
7,3,4,47.0,5.301504
7,3,4,48.0,5.30375686275
7,3,4,49.0,5.30881153846
7,3,4,50.0,5.31967169811
7,3,4,51.0,5.29721481481
7,3,4,52.0,5.27876363636
7,3,4,53.0,5.27506071429
7,3,4,54.0,5.24830526316
7,3,4,55.0,5.24001724138
7,3,4,56.0,5.22441694915
7,3,4,57.0,5.21489
7,3,4,58.0,5.19994098361
7,3,4,59.0,5.18471290323
7,3,4,60.0,5.17955555556
7,3,4,61.0,5.169825
7,3,4,62.0,5.15833846154
7,3,4,63.0,5.15037878788
7,7,1,3.0,1.19956
7,7,1,4.0,1.2254
7,7,1,5.0,1.24781666667
7,7,1,6.0,1.27041538462
7,7,1,7.0,1.28392857143
7,7,1,8.0,1.3014
7,7,1,9.0,1.3104375
7,7,1,10.0,1.32384705882
7,7,1,11.0,1.33144444444
7,7,1,12.0,1.34462105263
7,7,1,13.0,1.35081
7,7,1,14.0,1.35584761905
7,7,1,15.0,1.36659090909
7,7,1,16.0,1.37300869565
7,7,1,17.0,1.37340833333
7,7,1,18.0,1.381528
7,7,1,19.0,1.38713076923
7,7,1,20.0,1.38914074074
7,7,1,21.0,1.38946428571
7,7,1,22.0,1.3963862069
7,7,1,23.0,1.39674
7,7,1,24.0,1.40374193548
7,7,1,25.0,1.40168125
7,7,1,26.0,1.46519393939
7,7,1,27.0,1.53914705882
7,7,1,28.0,1.58104571429
7,7,1,29.0,1.64383333333
7,7,1,30.0,1.69178918919
7,7,1,31.0,1.7394
7,7,1,32.0,1.77872820513
7,7,1,33.0,1.82476
7,7,1,34.0,1.86340487805
7,7,1,35.0,1.8943
7,7,1,36.0,1.93720465116
7,7,1,37.0,1.97032272727
7,7,1,38.0,2.02145333333
7,7,1,39.0,2.04085652174
7,7,1,40.0,2.07135319149
7,7,1,41.0,2.11977916667
7,7,1,42.0,2.12223673469
7,7,1,43.0,2.158528
7,7,1,44.0,2.19525490196
7,7,1,45.0,2.21166923077
7,7,1,46.0,2.24544150943
7,7,1,47.0,2.25999259259
7,7,1,48.0,2.28286909091
7,7,1,49.0,2.31039642857
7,7,1,50.0,2.30201403509
7,7,1,51.0,2.28983103448
7,7,1,52.0,2.275
7,7,1,53.0,2.26551666667
7,7,1,54.0,2.24713114754
7,7,1,55.0,2.23491290323
7,7,1,56.0,2.22566984127
7,7,1,57.0,2.218265625
7,7,1,58.0,2.20525538462
7,7,1,59.0,2.19554545455
7,7,1,60.0,2.18872537313
7,7,1,61.0,2.17644117647
7,7,1,62.0,2.16685797101
7,7,1,63.0,2.15712857143
7,7,2,3.0,1.49956
7,7,2,4.0,1.58903636364
7,7,2,5.0,1.66448333333
7,7,2,6.0,1.73195384615
7,7,2,7.0,1.78392857143
7,7,2,8.0,1.83473333333
7,7,2,9.0,1.8729375
7,7,2,10.0,1.91208235294
7,7,2,11.0,1.94255555556
7,7,2,12.0,1.9762
7,7,2,13.0,2.00081
7,7,2,14.0,2.02251428571
7,7,2,15.0,2.04840909091
