b,AvgB,Th,AvgL,AvgTime
7,7,2,16.0,2.06866086957
7,7,2,17.0,2.12140833333
7,7,2,18.0,2.26468
7,7,2,19.0,2.39310769231
7,7,2,20.0,2.49936296296
7,7,2,21.0,2.59936428571
7,7,2,22.0,2.70834482759
7,7,2,23.0,2.79744
7,7,2,24.0,2.88647741935
7,7,2,25.0,2.9318375
7,7,2,26.0,2.9534969697
7,7,2,27.0,2.97745294118
7,7,2,28.0,2.98440571429
7,7,2,29.0,3.00135555556
7,7,2,30.0,3.01649189189
7,7,2,31.0,3.02981578947
7,7,2,32.0,3.03542564103
7,7,2,33.0,3.04939
7,7,2,34.0,3.06186341463
7,7,2,35.0,3.07063333333
7,7,2,36.0,3.08116744186
7,7,2,37.0,3.08856363636
7,7,2,38.0,3.10521333333
7,7,2,39.0,3.1070826087
7,7,2,40.0,3.11424680851
7,7,2,41.0,3.1347
7,7,2,42.0,3.13349387755
7,7,2,43.0,3.13738
7,7,2,44.0,3.15445490196
7,7,2,45.0,3.15338076923
7,7,2,46.0,3.1675245283
7,7,2,47.0,3.1697037037
7,7,2,48.0,3.17462181818
7,7,2,49.0,3.18539642857
7,7,2,50.0,3.17920701754
7,7,2,51.0,3.16914137931
7,7,2,52.0,3.1563559322
7,7,2,53.0,3.14885
7,7,2,54.0,3.13237704918
7,7,2,55.0,3.12200967742
7,7,2,56.0,3.11455873016
7,7,2,57.0,3.108890625
7,7,2,58.0,3.09756307692
7,7,2,59.0,3.08948484848
7,7,2,60.0,3.08424776119
7,7,2,61.0,3.0735
7,7,2,62.0,3.06540869565
7,7,2,63.0,3.05712857143
7,7,4,3.0,2.09956
7,7,4,4.0,2.31630909091
7,7,4,5.0,2.49781666667
7,7,4,6.0,2.65503076923
7,7,4,7.0,2.78392857143
7,7,4,8.0,2.9014
7,7,4,9.0,2.9979375
7,7,4,10.0,3.08855294118
7,7,4,11.0,3.44368888889
7,7,4,12.0,3.76735789474
7,7,4,13.0,3.89868
7,7,4,14.0,3.97758095238
7,7,4,15.0,4.04722727273
7,7,4,16.0,4.11165217391
7,7,4,17.0,4.16693333333
7,7,4,18.0,4.220056
7,7,4,19.0,4.27220769231
7,7,4,20.0,4.3121037037
7,7,4,21.0,4.35376428571
7,7,4,22.0,4.39809655172
7,7,4,23.0,4.42614666667
7,7,4,24.0,4.4664516129
7,7,4,25.0,4.4943375
7,7,4,26.0,4.52925454545
7,7,4,27.0,4.56568823529
7,7,4,28.0,4.58440571429
7,7,4,29.0,4.61246666667
7,7,4,30.0,4.63811351351
7,7,4,31.0,4.66139473684
7,7,4,32.0,4.67645128205
7,7,4,33.0,4.69939
7,7,4,34.0,4.7204
7,7,4,35.0,4.7373
7,7,4,36.0,4.75558604651
7,7,4,37.0,4.77038181818
7,7,4,38.0,4.79410222222
7,7,4,39.0,4.80273478261
7,7,4,40.0,4.81637446809
7,7,4,41.0,4.84303333333
7,7,4,42.0,4.84777959184
7,7,4,43.0,4.85738
7,7,4,44.0,4.87994509804
7,7,4,45.0,4.88415
7,7,4,46.0,4.90337358491
7,7,4,47.0,4.91044444444
7,7,4,48.0,4.92007636364
7,7,4,49.0,4.93539642857
7,7,4,50.0,4.93359298246
7,7,4,51.0,4.92776206897
7,7,4,52.0,4.91906779661
7,7,4,53.0,4.91551666667
7,7,4,54.0,4.90286885246
7,7,4,55.0,4.89620322581
7,7,4,56.0,4.89233650794
7,7,4,57.0,4.890140625
7,7,4,58.0,4.88217846154
7,7,4,59.0,4.87736363636
7,7,4,60.0,4.87529253731
7,7,4,61.0,4.86761764706
7,7,4,62.0,4.86251014493
7,7,4,63.0,4.85712857143
8,0,1,3.0,1.6666
8,0,1,4.0,1.62455
8,0,1,5.0,1.80524
8,0,1,6.0,2.08013333333
8,0,1,7.0,2.28085714286
8,0,1,8.0,2.444375
8,0,1,9.0,2.44282222222
8,0,1,10.0,2.3506
8,0,1,11.0,2.28012727273
8,0,1,12.0,2.21445
8,0,1,13.0,2.15021538462
8,0,1,14.0,2.1008
8,0,1,15.0,2.07142666667
8,0,1,16.0,2.0352375
8,0,1,17.0,2.00364705882
8,0,1,18.0,1.97083333333
8,0,1,19.0,1.95616842105
8,0,1,20.0,1.92353
8,0,1,21.0,1.89916190476
8,0,1,22.0,1.89330909091
8,0,1,23.0,1.87096521739
8,0,1,24.0,1.855875
8,0,1,25.0,1.838584
8,0,1,26.0,1.82846923077
8,0,1,27.0,1.82080740741
8,0,1,28.0,1.80545
8,0,1,29.0,1.79767586207
8,0,1,30.0,1.78563333333
8,0,1,31.0,1.77546451613
8,0,1,32.0,1.76820625
8,0,1,33.0,1.78964848485
8,0,1,34.0,1.84406470588
8,0,1,35.0,1.88975428571
8,0,1,36.0,1.93781111111
8,0,1,37.0,1.96628648649
8,0,1,38.0,2.03012105263
8,0,1,39.0,2.06486153846
8,0,1,40.0,2.09152
8,0,1,41.0,2.12105853659
8,0,1,42.0,2.14623333333
8,0,1,43.0,2.19715348837
8,0,1,44.0,2.22022727273
8,0,1,45.0,2.25038666667
8,0,1,46.0,2.26940434783
8,0,1,47.0,2.29669361702
8,0,1,48.0,2.3387125
8,0,1,49.0,2.36193469388
8,0,1,50.0,2.360344
8,0,1,51.0,2.4054745098
8,0,1,52.0,2.40859230769
8,0,1,53.0,2.44813207547
8,0,1,54.0,2.45531111111
8,0,1,55.0,2.48106545455
8,0,1,56.0,2.50680714286
8,0,1,57.0,2.51905964912
8,0,1,58.0,2.52717586207
8,0,1,59.0,2.53997966102
8,0,1,60.0,2.55731333333
8,0,1,61.0,2.57389180328
8,0,1,62.0,2.58746774194
8,0,1,63.0,2.59577142857
8,0,2,3.0,2.6666
8,0,2,4.0,3.36915
8,0,2,5.0,3.40364
8,0,2,6.0,3.41293333333
8,0,2,7.0,3.41965714286
8,0,2,8.0,3.444375
8,0,2,9.0,3.44282222222
8,0,2,10.0,3.3506
8,0,2,11.0,3.28012727273
8,0,2,12.0,3.21445
8,0,2,13.0,3.15021538462
8,0,2,14.0,3.1008
8,0,2,15.0,3.07142666667
8,0,2,16.0,3.0352375
8,0,2,17.0,3.00364705882
8,0,2,18.0,2.97083333333
8,0,2,19.0,2.95616842105
8,0,2,20.0,2.92353
8,0,2,21.0,2.89916190476
8,0,2,22.0,2.94010909091
8,0,2,23.0,3.04336521739
8,0,2,24.0,3.152275
8,0,2,25.0,3.234184
8,0,2,26.0,3.32846923077
8,0,2,27.0,3.42080740741
8,0,2,28.0,3.47925
8,0,2,29.0,3.56007586207
8,0,2,30.0,3.62263333333
8,0,2,31.0,3.67366451613
8,0,2,32.0,3.73320625
8,0,2,33.0,3.72724848485
8,0,2,34.0,3.72486470588
8,0,2,35.0,3.72075428571
8,0,2,36.0,3.70981111111
8,0,2,37.0,3.69908648649
8,0,2,38.0,3.70592105263
8,0,2,39.0,3.69526153846
8,0,2,40.0,3.69172
8,0,2,41.0,3.68205853659
8,0,2,42.0,3.67543333333
8,0,2,43.0,3.67775348837
8,0,2,44.0,3.67022727273
8,0,2,45.0,3.67218666667
8,0,2,46.0,3.66420434783
8,0,2,47.0,3.66169361702
8,0,2,48.0,3.6655125
8,0,2,49.0,3.66413469388
8,0,2,50.0,3.644544
8,0,2,51.0,3.6506745098
8,0,2,52.0,3.64319230769
8,0,2,53.0,3.65013207547
8,0,2,54.0,3.63651111111
8,0,2,55.0,3.63946545455
8,0,2,56.0,3.64280714286
8,0,2,57.0,3.63685964912
8,0,2,58.0,3.62957586207
8,0,2,59.0,3.62757966102
8,0,2,60.0,3.62991333333
8,0,2,61.0,3.62309180328
8,0,2,62.0,3.62026774194
8,0,2,63.0,3.61477142857
8,0,4,3.0,5.3338
8,0,4,4.0,5.36915
8,0,4,5.0,5.40364
8,0,4,6.0,5.41293333333
8,0,4,7.0,5.41965714286
8,0,4,8.0,5.444375
8,0,4,9.0,5.44282222222
8,0,4,10.0,5.3506
8,0,4,11.0,5.28012727273
8,0,4,12.0,5.21445
8,0,4,13.0,5.15021538462
8,0,4,14.0,5.4508
8,0,4,15.0,5.74182666667
8,0,4,16.0,5.9710375
8,0,4,17.0,5.94464705882
8,0,4,18.0,5.91423333333
8,0,4,19.0,5.90576842105
8,0,4,20.0,5.87013
8,0,4,21.0,5.85076190476
8,0,4,22.0,5.84550909091
8,0,4,23.0,5.82936521739
8,0,4,24.0,5.818675
8,0,4,25.0,5.793984
8,0,4,26.0,5.78706923077
8,0,4,27.0,5.78540740741
8,0,4,28.0,5.76805
8,0,4,29.0,5.76527586207
8,0,4,30.0,5.75343333333
8,0,4,31.0,5.73966451613
8,0,4,32.0,5.73320625
8,0,4,33.0,5.72724848485
8,0,4,34.0,5.72486470588
8,0,4,35.0,5.72075428571
8,0,4,36.0,5.70981111111
8,0,4,37.0,5.69908648649
8,0,4,38.0,5.70592105263
8,0,4,39.0,5.69526153846
8,0,4,40.0,5.69172
8,0,4,41.0,5.68205853659
8,0,4,42.0,5.67543333333
8,0,4,43.0,5.67775348837
8,0,4,44.0,5.67022727273
8,0,4,45.0,5.67218666667
8,0,4,46.0,5.66420434783
8,0,4,47.0,5.66169361702
8,0,4,48.0,5.6655125
8,0,4,49.0,5.66413469388
8,0,4,50.0,5.644544
8,0,4,51.0,5.6506745098
8,0,4,52.0,5.64319230769
8,0,4,53.0,5.65013207547
8,0,4,54.0,5.63651111111
8,0,4,55.0,5.63946545455
8,0,4,56.0,5.64280714286
8,0,4,57.0,5.63685964912
8,0,4,58.0,5.62957586207
8,0,4,59.0,5.62757966102
8,0,4,60.0,5.62991333333
8,0,4,61.0,5.62309180328
8,0,4,62.0,5.62026774194
8,0,4,63.0,5.61477142857
8,3,1,3.0,1.56343333333
8,3,1,4.0,1.5876
8,3,1,5.0,1.722325
8,3,1,6.0,1.8676
8,3,1,7.0,1.9021
8,3,1,8.0,1.86865454545
8,3,1,9.0,1.83771666667
8,3,1,10.0,1.80406153846
8,3,1,11.0,1.78152857143
8,3,1,12.0,1.77244
8,3,1,13.0,1.7505875
8,3,1,14.0,1.73883529412
8,3,1,15.0,1.723
8,3,1,16.0,1.71597894737
8,3,1,17.0,1.69721
8,3,1,18.0,1.6892952381
8,3,1,19.0,1.68452727273
8,3,1,20.0,1.67433913043
8,3,1,21.0,1.66800833333
8,3,1,22.0,1.659304
8,3,1,23.0,1.65446153846
8,3,1,24.0,1.65341481481
8,3,1,25.0,1.64432857143
8,3,1,26.0,1.64348965517
8,3,1,27.0,1.63621333333
8,3,1,28.0,1.62989677419
8,3,1,29.0,1.62771875
8,3,1,30.0,1.61661818182
8,3,1,31.0,1.62004117647
8,3,1,32.0,1.61222857143
8,3,1,33.0,1.6446
8,3,1,34.0,1.69252432432
8,3,1,35.0,1.74753157895
8,3,1,36.0,1.78766666667
8,3,1,37.0,1.819975
8,3,1,38.0,1.86443902439
8,3,1,39.0,1.89506666667
8,3,1,40.0,1.94643255814
8,3,1,41.0,1.98036363636
8,3,1,42.0,2.02111555556
8,3,1,43.0,2.02933043478
8,3,1,44.0,2.06961276596
8,3,1,45.0,2.12717916667
8,3,1,46.0,2.14695918367
8,3,1,47.0,2.146112
8,3,1,48.0,2.19749803922
8,3,1,49.0,2.20390769231
8,3,1,50.0,2.25023773585
8,3,1,51.0,2.25629259259
8,3,1,52.0,2.28696727273
8,3,1,53.0,2.31292857143
8,3,1,54.0,2.32321052632
8,3,1,55.0,2.34568965517
8,3,1,56.0,2.35816610169
8,3,1,57.0,2.38237
8,3,1,58.0,2.39939672131
8,3,1,59.0,2.42065806452
8,3,1,60.0,2.42622222222
8,3,1,61.0,2.453609375
8,3,1,62.0,2.46715692308
8,3,1,63.0,2.48242424242
8,3,2,3.0,2.26203333333
8,3,2,4.0,2.35594285714
8,3,2,5.0,2.43545
8,3,2,6.0,2.53426666667
8,3,2,7.0,2.6021
8,3,2,8.0,2.59592727273
8,3,2,9.0,2.58771666667
8,3,2,10.0,2.57329230769
8,3,2,11.0,2.56724285714
8,3,2,12.0,2.57244
8,3,2,13.0,2.5630875
8,3,2,14.0,2.56236470588
8,3,2,15.0,2.55633333333
8,3,2,16.0,2.55808421053
8,3,2,17.0,2.54721
8,3,2,18.0,2.54643809524
8,3,2,19.0,2.54816363636
8,3,2,20.0,2.54390434783
8,3,2,21.0,2.54300833333
8,3,2,22.0,2.577672
8,3,2,23.0,2.69583076923
8,3,2,24.0,2.80381481481
8,3,2,25.0,2.89486428571
8,3,2,26.0,2.99459310345
8,3,2,27.0,3.07315333333
8,3,2,28.0,3.14659354839
8,3,2,29.0,3.2254375
8,3,2,30.0,3.28134545455
8,3,2,31.0,3.35695294118
8,3,2,32.0,3.41227428571
8,3,2,33.0,3.42201666667
8,3,2,34.0,3.4222972973
8,3,2,35.0,3.42679473684
8,3,2,36.0,3.42815897436
8,3,2,37.0,3.426515
8,3,2,38.0,3.428
8,3,2,39.0,3.42460952381
8,3,2,40.0,3.42699069767
8,3,2,41.0,3.43232272727
8,3,2,42.0,3.43716888889
8,3,2,43.0,3.42795217391
8,3,2,44.0,3.43436170213
8,3,2,45.0,3.45317916667
8,3,2,46.0,3.44265714286
8,3,2,47.0,3.435228
8,3,2,48.0,3.44361568627
8,3,2,49.0,3.43851923077
8,3,2,50.0,3.44816226415
8,3,2,51.0,3.43892592593
8,3,2,52.0,3.44571636364
8,3,2,53.0,3.45451071429
8,3,2,54.0,3.44584210526
8,3,2,55.0,3.44986206897
8,3,2,56.0,3.44152881356
8,3,2,57.0,3.45397
8,3,2,58.0,3.45119344262
8,3,2,59.0,3.45544193548
8,3,2,60.0,3.44546031746
8,3,2,61.0,3.454771875
8,3,2,62.0,3.45324307692
8,3,2,63.0,3.45166969697
8,3,4,3.0,3.26203333333
8,3,4,4.0,3.4988
8,3,4,5.0,3.68545
8,3,4,6.0,3.8676
8,3,4,7.0,4.0021
8,3,4,8.0,4.05047272727
8,3,4,9.0,4.08771666667
8,3,4,10.0,4.11175384615
8,3,4,11.0,4.13867142857
8,3,4,12.0,4.17244
8,3,4,13.0,4.1880875
8,3,4,14.0,4.51132941176
8,3,4,15.0,4.78616666667
8,3,4,16.0,5.03235789474
8,3,4,17.0,5.04774
8,3,4,18.0,5.0732952381
8,3,4,19.0,5.09053636364
8,3,4,20.0,5.10546956522
8,3,4,21.0,5.12775833333
8,3,4,22.0,5.140584
8,3,4,23.0,5.15683076923
8,3,4,24.0,5.17394814815
8,3,4,25.0,5.17950714286
8,3,4,26.0,5.19347586207
8,3,4,27.0,5.20867333333
8,3,4,28.0,5.21100645161
8,3,4,29.0,5.22118125
8,3,4,30.0,5.22098181818
8,3,4,31.0,5.24047647059
8,3,4,32.0,5.24084571429
8,3,4,33.0,5.25535
8,3,4,34.0,5.26013513514
8,3,4,35.0,5.2689
8,3,4,36.0,5.27431282051
8,3,4,37.0,5.276515
8,3,4,38.0,5.28165853659
8,3,4,39.0,5.28175238095
8,3,4,40.0,5.28745581395
8,3,4,41.0,5.29595909091
8,3,4,42.0,5.30383555556
8,3,4,43.0,5.2975173913
8,3,4,44.0,5.30670212766
8,3,4,45.0,5.32817916667
8,3,4,46.0,5.32020816327
8,3,4,47.0,5.315228
8,3,4,48.0,5.32596862745
8,3,4,49.0,5.32313461538
8,3,4,50.0,5.33495471698
8,3,4,51.0,5.32781481481
8,3,4,52.0,5.33662545455
8,3,4,53.0,5.34736785714
8,3,4,54.0,5.34057894737
8,3,4,55.0,5.3464137931
8,3,4,56.0,5.33983389831
8,3,4,57.0,5.35397
8,3,4,58.0,5.35283278689
8,3,4,59.0,5.35866774194
8,3,4,60.0,5.35022222222
8,3,4,61.0,5.361021875
8,3,4,62.0,5.36093538462
8,3,4,63.0,5.36076060606
8,7,1,3.0,1.30168
8,7,1,4.0,1.32132727273
8,7,1,5.0,1.3359
8,7,1,6.0,1.34472307692
8,7,1,7.0,1.35262857143
8,7,1,8.0,1.37126666667
8,7,1,9.0,1.375575
8,7,1,10.0,1.38478823529
8,7,1,11.0,1.38962222222
8,7,1,12.0,1.3978
8,7,1,13.0,1.39813
8,7,1,14.0,1.40491428571
8,7,1,15.0,1.41077272727
8,7,1,16.0,1.41474782609
8,7,1,17.0,1.41760833333
8,7,1,18.0,1.420264
8,7,1,19.0,1.42483846154
8,7,1,20.0,1.43017777778
8,7,1,21.0,1.42741428571
8,7,1,22.0,1.43416551724
8,7,1,23.0,1.43062666667
8,7,1,24.0,1.43532903226
8,7,1,25.0,1.434025
8,7,1,26.0,1.43824848485
8,7,1,27.0,1.44162941176
8,7,1,28.0,1.44120571429
8,7,1,29.0,1.44840555556
8,7,1,30.0,1.44497837838
8,7,1,31.0,1.45158947368
8,7,1,32.0,1.44724102564
8,7,1,33.0,1.468855
8,7,1,34.0,1.52456585366
8,7,1,35.0,1.57213333333
8,7,1,36.0,1.61873023256
8,7,1,37.0,1.66507272727
8,7,1,38.0,1.70292888889
8,7,1,39.0,1.72868695652
8,7,1,40.0,1.78114042553
8,7,1,41.0,1.83585416667
8,7,1,42.0,1.86029387755
8,7,1,43.0,1.861656
8,7,1,44.0,1.92487058824
8,7,1,45.0,1.93145769231
8,7,1,46.0,1.98003018868
8,7,1,47.0,2.00358148148
8,7,1,48.0,2.02838181818
8,7,1,49.0,2.06609642857
8,7,1,50.0,2.06868070175
8,7,1,51.0,2.10306551724
8,7,1,52.0,2.11741355932
8,7,1,53.0,2.14697333333
8,7,1,54.0,2.17595737705
8,7,1,55.0,2.1882516129
8,7,1,56.0,2.19846984127
8,7,1,57.0,2.2323375
8,7,1,58.0,2.25451076923
8,7,1,59.0,2.26866969697
8,7,1,60.0,2.28078507463
8,7,1,61.0,2.311
8,7,1,62.0,2.32859710145
8,7,1,63.0,2.33694857143
8,7,2,3.0,1.60168
8,7,2,4.0,1.68496363636
8,7,2,5.0,1.75256666667
8,7,2,6.0,1.80626153846
8,7,2,7.0,1.85262857143
8,7,2,8.0,1.9046
8,7,2,9.0,1.938075
8,7,2,10.0,1.97302352941
8,7,2,11.0,2.00073333333
8,7,2,12.0,2.02937894737
8,7,2,13.0,2.04813
8,7,2,14.0,2.07158095238
8,7,2,15.0,2.09259090909
8,7,2,16.0,2.1104
8,7,2,17.0,2.12594166667
8,7,2,18.0,2.140264
8,7,2,19.0,2.15560769231
8,7,2,20.0,2.17091851852
8,7,2,21.0,2.17741428571
8,7,2,22.0,2.23056551724
8,7,2,23.0,2.32839333333
8,7,2,24.0,2.43883870968
8,7,2,25.0,2.52261875
8,7,2,26.0,2.61675757576
8,7,2,27.0,2.70634117647
8,7,2,28.0,2.77896571429
8,7,2,29.0,2.87085555556
8,7,2,30.0,2.92308648649
8,7,2,31.0,3.01154210526
8,7,2,32.0,3.06053333333
8,7,2,33.0,3.06919
8,7,2,34.0,3.0844195122
8,7,2,35.0,3.0958
8,7,2,36.0,3.10360465116
8,7,2,37.0,3.11345454545
8,7,2,38.0,3.12548
8,7,2,39.0,3.12912608696
8,7,2,40.0,3.1408
8,7,2,41.0,3.15349166667
8,7,2,42.0,3.15697959184
8,7,2,43.0,3.151484
8,7,2,44.0,3.16998431373
8,7,2,45.0,3.17016923077
8,7,2,46.0,3.18436226415
8,7,2,47.0,3.1845
8,7,2,48.0,3.19015636364
8,7,2,49.0,3.20272142857
8,7,2,50.0,3.19850526316
8,7,2,51.0,3.20958965517
8,7,2,52.0,3.20729830508
8,7,2,53.0,3.21421666667
8,7,2,54.0,3.22497377049
8,7,2,55.0,3.22704193548
8,7,2,56.0,3.22371428571
8,7,2,57.0,3.231440625
8,7,2,58.0,3.24104615385
8,7,2,59.0,3.23841515152
8,7,2,60.0,3.23630746269
8,7,2,61.0,3.25057941176
8,7,2,62.0,3.25787826087
8,7,2,63.0,3.25044857143
8,7,4,3.0,2.20168
8,7,4,4.0,2.41223636364
8,7,4,5.0,2.5859
8,7,4,6.0,2.72933846154
8,7,4,7.0,2.85262857143
8,7,4,8.0,2.97126666667
8,7,4,9.0,3.063075
8,7,4,10.0,3.14949411765
8,7,4,11.0,3.22295555556
8,7,4,12.0,3.29253684211
8,7,4,13.0,3.34813
8,7,4,14.0,3.64211428571
8,7,4,15.0,3.91481818182
8,7,4,16.0,4.15339130435
8,7,4,17.0,4.209575
8,7,4,18.0,4.259656
8,7,4,19.0,4.31108461538
8,7,4,20.0,4.35714074074
8,7,4,21.0,4.39486428571
8,7,4,22.0,4.43466206897
8,7,4,23.0,4.46386666667
8,7,4,24.0,4.50051612903
8,7,4,25.0,4.52793125
8,7,4,26.0,4.56076969697
8,7,4,27.0,4.5884
8,7,4,28.0,4.61256571429
8,7,4,29.0,4.64178888889
8,7,4,30.0,4.65854594595
8,7,4,31.0,4.69108947368
8,7,4,32.0,4.70155897436
8,7,4,33.0,4.71919
8,7,4,34.0,4.74295609756
8,7,4,35.0,4.76246666667
8,7,4,36.0,4.77802325581
8,7,4,37.0,4.79527272727
8,7,4,38.0,4.81436888889
8,7,4,39.0,4.82477826087
8,7,4,40.0,4.84292765957
8,7,4,41.0,4.861825
8,7,4,42.0,4.87126530612
8,7,4,43.0,4.871484
8,7,4,44.0,4.8954745098
8,7,4,45.0,4.90093846154
8,7,4,46.0,4.92021132075
8,7,4,47.0,4.92524074074
8,7,4,48.0,4.93561090909
8,7,4,49.0,4.95272142857
8,7,4,50.0,4.95289122807
8,7,4,51.0,4.96821034483
8,7,4,52.0,4.97001016949
8,7,4,53.0,4.98088333333
8,7,4,54.0,4.99546557377
8,7,4,55.0,5.00123548387
8,7,4,56.0,5.00149206349
8,7,4,57.0,5.012690625
8,7,4,58.0,5.02566153846
8,7,4,59.0,5.02629393939
8,7,4,60.0,5.02735223881
8,7,4,61.0,5.04469705882
8,7,4,62.0,5.05497971014
8,7,4,63.0,5.05044857143
